Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
OH Primary,215383719,N/A,UPDATE,installed_length,119,122
Audit History,165072230,N/A,INSERT,,,
Audit History,165072262,N/A,INSERT,,,
Audit History,165071469,N/A,INSERT,,,
OH Primary,438399793,N/A,UPDATE,calculated_length,144.1,188.4
OH Primary,438399793,N/A,UPDATE,installed_length,138,173
OH Primary,438399793,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 45' 1.56"""
Pole,228999392,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228999360,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,527271530,215460758,INSERT,,,
Primary Wire,527271562,215460674,INSERT,,,
Primary Wire,527271594,215383600,INSERT,,,
Primary Wire,527271626,215462207,INSERT,,,
Audit History,165071999,N/A,INSERT,,,
Audit History,165072095,N/A,INSERT,,,
Pole,441768792,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165073425,N/A,INSERT,,,
Audit History,165073511,N/A,INSERT,,,
Audit History,165073575,N/A,INSERT,,,
Audit History,165072021,N/A,INSERT,,,
Primary Wire,476783358,215380859,UPDATE,insulation,WP,BARE
Primary Wire,248997213,248997200,UPDATE,status,Existing,Deleted
Electric XY,527275141,N/A,INSERT,,,
Cable Segment Delta,527272762,N/A,INSERT,,,
Cable Segment Delta,527272826,N/A,INSERT,,,
OH Primary,215462940,N/A,UPDATE,installed_length,122,120
Cable Segment Delta,527272124,N/A,INSERT,,,
Cable Segment Delta,527272156,N/A,INSERT,,,
Cable Segment Delta,527272188,N/A,INSERT,,,
Cable Segment Delta,527272757,N/A,INSERT,,,
Audit History,165075477,N/A,INSERT,,,
Audit History,165074780,N/A,INSERT,,,
Audit History,165073286,N/A,INSERT,,,
Audit History,165071035,N/A,INSERT,,,
Audit History,165071067,N/A,INSERT,,,
OH Transformer Bank Unit,461433545,461433524,UPDATE,phase,C,B
Edist Device Feeder,527274777,N/A,INSERT,,,
Cable Segment Delta,527274809,N/A,INSERT,,,
Cable Segment Delta,527275001,N/A,INSERT,,,
Pole,436262973,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Cable Segment Delta,527274782,N/A,INSERT,,,
Cable Segment Delta,527274814,N/A,INSERT,,,
OH Primary,215383021,N/A,UPDATE,installed_length,150.4,141
OH Primary,527271088,N/A,INSERT,,,
Audit History,165071436,N/A,INSERT,,,
Audit History,165071532,N/A,INSERT,,,
OH Transformer Bank Unit,235998914,235998899,UPDATE,phase,B,A
Audit History,165072148,N/A,INSERT,,,
Audit History,165072276,N/A,INSERT,,,
Audit History,165072308,N/A,INSERT,,,
Audit History,165073830,N/A,INSERT,,,
Audit History,165073707,N/A,INSERT,,,
Audit History,165074564,N/A,INSERT,,,
Audit History,165071768,N/A,INSERT,,,
Audit History,165092827,N/A,INSERT,,,
Audit History,165071800,N/A,INSERT,,,
Audit History,165073871,N/A,INSERT,,,
Audit History,165073903,N/A,INSERT,,,
OH Transformer Bank Unit,476473418,235965545,UPDATE,phase,B,C
Primary Wire,527271561,527271034,INSERT,,,
Primary Wire,527271593,215383873,INSERT,,,
Primary Wire,527271625,215467874,INSERT,,,
Primary Wire,527271529,215461079,INSERT,,,
Audit History,165071902,N/A,INSERT,,,
Audit History,165071934,N/A,INSERT,,,
Audit History,165071966,N/A,INSERT,,,
Audit History,165072030,N/A,INSERT,,,
Primary Wire,248997212,248997200,UPDATE,status,Existing,Deleted
Audit History,165073091,N/A,INSERT,,,
Audit History,165071473,N/A,INSERT,,,
Audit History,165071569,N/A,INSERT,,,
Pole,229027695,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229027823,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527272393,N/A,INSERT,,,
Cable Segment Delta,527272425,N/A,INSERT,,,
Pole,229026520,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Transformer Bank Unit,236057997,236057986,UPDATE,phase,C,B
Audit History,165075434,N/A,INSERT,,,
Audit History,165073087,N/A,INSERT,,,
Audit History,165073119,N/A,INSERT,,,
Cable Segment Delta,527272788,N/A,INSERT,,,
Cable Segment Delta,527272209,N/A,INSERT,,,
Cable Segment Delta,527272241,N/A,INSERT,,,
Cable Segment Delta,527272273,N/A,INSERT,,,
Audit History,165074811,N/A,INSERT,,,
Audit History,165074907,N/A,INSERT,,,
Audit History,165074939,N/A,INSERT,,,
Audit History,165075508,N/A,INSERT,,,
Audit History,165073503,N/A,INSERT,,,
Audit History,165073535,N/A,INSERT,,,
Audit History,165073567,N/A,INSERT,,,
Audit History,165074961,N/A,INSERT,,,
OH Fuse,234035542,N/A,UPDATE,switch_no,297536,298536W
OH Fuse,234035542,N/A,UPDATE,xcel_energy_device_id,297536,298536W
OH Fuse,234035542,N/A,UPDATE,xcel_energy_field_stencil,297536,298536W
OH Primary,215462446,N/A,UPDATE,installed_length,175,173
Cable Segment Delta,527272342,N/A,INSERT,,,
Cable Segment Delta,527272374,N/A,INSERT,,,
Primary Wire,527271517,215462246,INSERT,,,
Primary Wire,527271549,215462221,INSERT,,,
Cable Segment Delta,527272231,N/A,INSERT,,,
Cable Segment Delta,527272263,N/A,INSERT,,,
Cable Segment Delta,527272295,N/A,INSERT,,,
Cable Segment Delta,527272391,N/A,INSERT,,,
Audit History,165073429,N/A,INSERT,,,
Audit History,165075015,N/A,INSERT,,,
Audit History,165075175,N/A,INSERT,,,
Audit History,165074190,N/A,INSERT,,,
Audit History,165071499,N/A,INSERT,,,
Audit History,165071595,N/A,INSERT,,,
Audit History,165072324,N/A,INSERT,,,
Audit History,165071467,N/A,INSERT,,,
Pole,229023263,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024088,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229610154,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,215461679,N/A,UPDATE,installed_length,121,112
OH Primary,215464626,N/A,UPDATE,installed_length,161,280
OH Primary,215466116,N/A,UPDATE,installed_length,196,150
OH Primary,215466148,N/A,UPDATE,calculated_length,138.3,138.2
OH Primary,215466148,N/A,UPDATE,installed_length,137,133
Primary Wire,527271624,215467841,INSERT,,,
Primary Wire,527271528,527271080,INSERT,,,
Primary Wire,527271560,527271034,INSERT,,,
Primary Wire,527271592,215383916,INSERT,,,
Audit History,165072662,N/A,INSERT,,,
Audit History,165072061,N/A,INSERT,,,
Audit History,165072125,N/A,INSERT,,,
Audit History,165073583,N/A,INSERT,,,
Cable Segment Delta,527275012,N/A,INSERT,,,
Pole,229026236,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229026837,N/A,UPDATE,status,Retired,Deleted
Cable Segment Delta,527272186,N/A,INSERT,,,
Audit History,165071649,N/A,INSERT,,,
Audit History,165071713,N/A,INSERT,,,
Cable Segment Delta,527271962,N/A,INSERT,,,
Audit History,165075475,N/A,INSERT,,,
